"conversation_id_str,""cre";ated;_at;""",""favori";te_cou;"nt"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";label
"1850604517496160411,""Sun";Oct;27;18:28:00;0;"2024"",""17"",""@MerlinUnited Erik ten Hag asked for Harry Kane. He got two inexperienced youngsters instead. That's no criticism of the two youngsters but they are not ready to lead the line for title challenging side week in week out."",""1850605384148332596"","""",""MerlinUnited"",""en"","""",""0"",""5"",""1"",""https://x.com/Grahamwinstanl4/status/1850605384148332596"",""1337694545958592513"",""Grahamwinstanl4""";no-hate
"1850601233469563373,""Sun";Oct;27;18:27:22;0;"2024"",""1"",""@LFC I think we hired another Erik Ten Hag here Reds let's be honest... Being owned by Arsenal like this it's wild."",""1850605222391058828"","""",""LFC"",""en"","""",""0"",""0"",""0"",""https://x.com/SLIM_Q_/status/1850605222391058828"",""1501841542197256192"",""SLIM_Q_""";no-hate
"1850605085715210585,""Sun";Oct;27;18:26:49;0;"2024"",""0"",""Erik Ten Hag faces mounting pressure after Man United's 2-1 loss to West Ham United. https://t.co/qcepwrV1vL https://t.co/qQpgRZsjcT"",""1850605085715210585"",""https://pbs.twimg.com/media/Ga6rhLqXIAAptCw.jpg"","""",""en"",""Lagos, Nigeria"",""0"",""0"",""0"",""https://x.com/CompleteSportNG/status/1850605085715210585"",""366131147"",""CompleteSportNG""";no-hate
"1850605078861996202,""Sun";Oct;27;18:26:48;0;"2024"",""25"",""If Erik Ten Hag get sacked as a Manchester United Head Coach i believe its not because of this game but overall. https://t.co/FSQy1BTgqL"",""1850605078861996202"",""https://pbs.twimg.com/media/Ga6rgm_XsAAnPKa.jpg"","""",""en"",""Right here!"",""0"",""3"",""3"",""https://x.com/Leyxondelee/status/1850605078861996202"",""3095766794"",""Leyxondelee""";no-hate
"1850605024898154738,""Sun";Oct;27;18:26:35;0;"2024"",""9"","" Football is not always the best team wins Erik ten Hag says @ManUtd results will turn around based on performance against @WestHam https://t.co/Jt3zJGa28m"",""1850605024898154738"","""","""",""en"",""London, England"",""0"",""0"",""4"",""https://x.com/HaytersTV/status/1850605024898154738"",""153090409"",""HaytersTV""";no-hate
"1850604673826435115,""Sun";Oct;27;18:25:11;0;"2024"",""1"",""Erik ten hag needs to be banned from coaching. He's a crime against Manchester United."",""1850604673826435115"","""","""",""en"",""where i am happy..."",""0"",""1"",""0"",""https://x.com/Obie_npg/status/1850604673826435115"",""1689401938926874624"",""Obie_npg""";hate
"1850604580402327980,""Sun";Oct;27;18:24:49;0;"2024"",""9"",""Revealed: Man United coach's x-rated response to West Ham's late penalty as Erik ten Hag's side suffer defeat to pile pressure on under-fire boss https://t.co/EScigt2qod"",""1850604580402327980"","""","""",""en"","""",""0"",""1"",""1"",""https://x.com/MailSport/status/1850604580402327980"",""111556576"",""MailSport""";no-hate
"1850604246867042393,""Sun";Oct;27;18:23:29;0;"2024"",""0"",""Erik ten Hag angry with VAR for interfering as West Ham penalty wounds Man Utd https://t.co/06TfcjThhH https://t.co/Bwrsztike6"",""1850604246867042393"",""https://pbs.twimg.com/media/Ga6qwXtW0AAaBFl.jpg"","""",""en"",""London, England"",""0"",""0"",""0"",""https://x.com/IndySport/status/1850604246867042393"",""16996182"",""IndySport""";no-hate
"1850604081842459130,""Sun";Oct;27;18:22:50;0;"2024"",""3"",""Manchester United boss Erik ten Hag says it feels unfair and unjust that his team fell to a 2-1 defeat after West Ham were awarded a controversial late penalty #MUFC https://t.co/KjEnNNqE9Z"",""1850604081842459130"",""https://pbs.twimg.com/media/Ga6qmqbbwAIkKGh.jpg"","""",""en"",""लखनऊ/(सुल्तानपुर, यूपी)"",""0"",""0"",""0"",""https://x.com/arpitalokmishra/status/1850604081842459130"",""142227784"",""arpitalokmishra""";no-hate
"1850572539795218878,""Sun";Oct;27;18:22:37;0;"2024"",""0"",""@UtdFaithfuls Can you check the goal scoreing statistics of Rashford Bruno Zirkzee hoiland and amad not under erik ten hag. Almost last 3 years most of the players trained under erik ten hag. The result what we see now. Yes of course it's manager fault. It's a common sense"",""1850604026187993556"","""",""UtdFaithfuls"",""en"",""Kerala, India"",""0"",""0"",""0"",""https://x.com/amaljoshy4444/status/1850604026187993556"",""2763778145"",""amaljoshy4444""";no-hate
"1850603864648495522,""Sun";Oct;27;18:21:58;0;"2024"",""0"",""Erik ten Hag expressing frustration after VAR call during the match against West Ham. https://t.co/pQ4zNuAyMy"",""1850603864648495522"","""","""",""en"",""Berne, Switzerland"",""0"",""0"",""0"",""https://x.com/VitaliiKapatsy1/status/1850603864648495522"",""1549846326095093761"",""VitaliiKapatsy1""";no-hate
"1850603863318917382,""Sun";Oct;27;18:21:58;0;"2024"",""0"",""Erik ten Hag Criticizes 'Unfair' VAR Call After Manchester United's Defeat Erik ten Hag expressing frustration after VAR call during the match against West Ham. https://t.co/yISktyXHlz"",""1850603863318917382"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/ai_betting_tips/status/1850603863318917382"",""1643632913353719812"",""ai_betting_tips""";no-hate
"1850577088064954782,""Sun";Oct;27;18:21:45;0;"2024"",""0"",""@ManUtd The next move to Erik ten hag https://t.co/kjXSwmD11U"",""1850603807941746928"",""https://pbs.twimg.com/tweet_video_thumb/Ga6qWh_aIAE8Ic4.jpg"",""ManUtd"",""en"","""",""0"",""0"",""0"",""https://x.com/hekirne/status/1850603807941746928"",""91849329"",""hekirne""";no-hate
"1850603708272549952,""Sun";Oct;27;18:21:21;0;"2024"",""0"",""Erik ten Hag mentality has begun to spread among the squad. We need to stop it before it gets out of hand. @ManUtd"",""1850603708272549952"","""","""",""en"",""Somewhere"",""0"",""0"",""0"",""https://x.com/El_Ashraafy/status/1850603708272549952"",""1436211900845539331"",""El_Ashraafy""";no-hate
"1850576423116788059,""Sun";Oct;27;18:20:51;0;"2024"",""0"",""@Crypto4bailout Erik ten hag must stay We stand with him"",""1850603582275330091"","""",""Crypto4bailout"",""en"","""",""0"",""0"",""0"",""https://x.com/kennnybest/status/1850603582275330091"",""1594596215626293248"",""kennnybest""";no-hate
"1850603537119494479,""Sun";Oct;27;18:20:40;0;"2024"",""0"",""Aditawp: Erik ten Shit fuck you https://t.co/5Av2ehiOuH"",""1850603537119494479"","""","""",""en"",""10 Avenue Kléber, Paris, France"",""0"",""0"",""0"",""https://x.com/PCO4TfL/status/1850603537119494479"",""210611563"",""PCO4TfL""";hate
"1850603477384257670,""Sun";Oct;27;18:20:26;0;"2024"",""2"",""Erik ten Hag finds excuses for West Ham defeat but this should be last game says @RealKevinPalmer https://t.co/4OIFj7JLQ5"",""1850603477384257670"","""","""",""en"",""Dublin"",""0"",""2"",""3"",""https://x.com/SWorldSport/status/1850603477384257670"",""2549644231"",""SWorldSport""";no-hate
"1850603462595100685,""Sun";Oct;27;18:20:22;0;"2024"",""0"",""Erik ten Hag directed his anger towards the VAR process that awarded a pivotal late penalty to West Ham in #MUFC's 2-1 defeat in East London #WHUMUN https://t.co/bGjy7CC46V"",""1850603462595100685"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/TomChambersTC/status/1850603462595100685"",""1482731928847589378"",""TomChambersTC""";no-hate
"1850603412976517333,""Sun";Oct;27;18:20:10;0;"2024"",""0"",""Betting on Manchester United s Next Manager: Who Could Replace Erik ten Hag? https://t.co/VbTAZZgiK7 #MUFC #EPL"",""1850603412976517333"","""","""",""en"",""Worldwide"",""0"",""0"",""0"",""https://x.com/betstudycom/status/1850603412976517333"",""1726003429"",""betstudycom""";no-hate
"1850603391757467839,""Sun";Oct;27;18:20:05;0;"2024"",""0"",""Erik ten Hag being sacked by November was on 99.9% of our bingo cards when he signed that 3 year contract in the summer. The only question is if he actually makes it to November at all. Surely United can't carry on like this for much longer. #MUFC"",""1850603391757467839"","""","""",""en"","""",""1"",""0"",""0"",""https://x.com/PJC_Sorare/status/1850603391757467839"",""1644463504257064960"",""PJC_Sorare""";no-hate
"1850603304750887360,""Sun";Oct;27;18:19:45;0;"2024"",""0"",""Ke _ West ham 2 vs 1 Manchester United That is the third time we feel a real injustice this season. Erik ten Hag isn't happy with VAR "",""1850603304750887360"","""","""",""en"",""Nairobi, Kenya"",""0"",""2"",""0"",""https://x.com/Sir_Wycliffe/status/1850603304750887360"",""819512725952954368"",""Sir_Wycliffe""";no-hate
"1850603134818652484,""Sun";Oct;27;18:19:04;0;"2024"",""4"","" They made the wrong decision again. Erik ten Hag slams VAR penalty call as Manchester United boss claims 'luck is not on my side' https://t.co/AgKzK9g5sv"",""1850603134818652484"","""","""",""en"",""London, England"",""0"",""1"",""0"",""https://x.com/standardsport/status/1850603134818652484"",""38142624"",""standardsport""";no-hate
"1850602931071897874,""Sun";Oct;27;18:18:15;0;"2024"",""0"",""It s just taking longer for others to get there but they will and ultimately see the root problem at the club Erik Ten Hag it s inevitable at this point and I ll try to rub it in as much as I can when it eventually happens"",""1850602931071897874"","""","""",""en"",""Abuja, Nigeria"",""0"",""0"",""1"",""https://x.com/Deen__K/status/1850602931071897874"",""129773576"",""Deen__K""";no-hate
"1850602692986523938,""Sun";Oct;27;18:17:19;0;"2024"",""0"",""Early this year I said if @ManUtd refused to sack Erik Ten Hag she will end up at the lower part of the league. Manchester United is currently 14th in the league. But that's not where I was envisaging. People often wondered how a clue once contending for the league suddenly"",""1850602692986523938"","""","""",""en"",""Lagos Nigeria "",""0"",""1"",""0"",""https://x.com/EbongDi/status/1850602692986523938"",""1158383561919086592"",""EbongDi""";no-hate
"1850602474593300625,""Sun";Oct;27;18:16:27;0;"2024"",""1"",""VAR controversy gives Ten Hag another way to blame anything other than himself Manchester United sit 14th in the Premier League with only 11 points yet once again Erik ten Hag got to blame the officials for a costly defeat. https://t.co/EUkcgXner0"",""1850602474593300625"","""","""",""en"",""Bristol, CT"",""0"",""0"",""0"",""https://x.com/ESPNsoccer/status/1850602474593300625"",""59287967"",""ESPNsoccer""";no-hate
"1850602253000036703,""Sun";Oct;27;18:15:34;0;"2024"",""119"",""️ I will encourage them to keep doing the same things... Erik ten Hag is asked what he can do to solve his team's issue in taking chances and whether conversion or chance creation is the issue. #MUFC https://t.co/aWYZQBXVWo"",""1850602253000036703"",""https://pbs.twimg.com/ext_tw_video_thumb/1850601718809083904/pu/img/8XubcUc5YJLeCJyd.jpg"","""",""en"",""Manchester, England"",""12"",""46"",""8"",""https://x.com/StretfordPaddck/status/1850602253000036703"",""1073466799"",""StretfordPaddck""";no-hate
"1850602143402860612,""Sun";Oct;27;18:15:08;0;"2024"",""1"",""VAR controversy gives Ten Hag another way to blame anything other than himself: Manchester United sit 14th in the Premier League with only 11 points yet once again Erik ten Hag got to blame the officials for a costly defeat. https://t.co/gtIJTKDNMV"",""1850602143402860612"","""","""",""en"","""",""0"",""1"",""0"",""https://x.com/MemeStreamNews/status/1850602143402860612"",""1822764356012310528"",""MemeStreamNews""";no-hate
"1850602110506909756,""Sun";Oct;27;18:15:00;0;"2024"",""67"","" I was told... BBC journalist provides an update on Erik ten Hag's future following #mufc's loss ⬇️ https://t.co/f3rVbV8WYQ"",""1850602110506909756"","""","""",""en"",""contact@utddistrict.co.uk"",""0"",""6"",""2"",""https://x.com/UtdDistrict/status/1850602110506909756"",""1230516935072321537"",""UtdDistrict""";no-hate
"1850599243662217504,""Sun";Oct;27;18:14:29;0;"2024"",""0"",""@TenHagBall_ Sack Erik Ten Hag already pls"",""1850601981489946773"","""",""AmorimBalll_"",""en"",""Moon"",""0"",""0"",""0"",""https://x.com/Mr_paoh/status/1850601981489946773"",""748914019726159872"",""Mr_paoh""";hate
"1850573182022930586,""Sun";Oct;27;18:14:20;0;"2024"",""0"",""@PhokMei @TenHagEra 8 games 1 win = relegation form cha. erik ten hag is ensuring we are in a proper mighty relegation scrap. he has to go blud come tf on"",""1850601942864601338"","""",""PhokMei"",""en"",""Imperial Rome"",""0"",""1"",""0"",""https://x.com/JJissui/status/1850601942864601338"",""1574445828869079043"",""JJissui""";hate
"1850601923738533949,""Sun";Oct;27;18:14:15;0;"2024"",""0"",""In a gripping twist of fate Erik ten Hag decries the injustice of Manchester United's heartbreak against West Ham's last-minute penalty. Dive into the latest football news and uncover the emotions that shape the game. Read more at https://t.co/btxltrmc3M"",""1850601923738533949"","""","""",""en"",""JuiceStorm Towers"",""0"",""0"",""0"",""https://x.com/Juicestorm/status/1850601923738533949"",""22623037"",""Juicestorm""";no-hate
"1850601891299819893,""Sun";Oct;27;18:14:08;0;"2024"",""1"",""Babe representing his generation watch till the end #MUFC Liverpool Arsenal Sack Erik Ten Hag ChelseaI Manchester united https://t.co/3GRrJWXb0j"",""1850601891299819893"",""https://pbs.twimg.com/ext_tw_video_thumb/1850601580866781184/pu/img/SduzghFlq88ynVa7.jpg"","""",""en"",""Lagos, Nigeria"",""0"",""1"",""0"",""https://x.com/zamzat19/status/1850601891299819893"",""3231341428"",""zamzat19""";no-hate
"1850601822429303080,""Sun";Oct;27;18:13:51;0;"2024"",""0"",""Erik ten Hag angry with VAR for interfering as West Ham penalty wounds Man Utd https://t.co/R6kE8wB3iU"",""1850601822429303080"","""","""",""en"",""Belfast"",""0"",""0"",""0"",""https://x.com/irishnewssport/status/1850601822429303080"",""296483835"",""irishnewssport""";no-hate
"1850601791555342521,""Sun";Oct;27;18:13:44;0;"2024"",""0"",""Erik Ten Hag is out of ideas! Don't know how to move Manchester United forward"",""1850601791555342521"","""","""",""en"",""Henris County, Earth"",""0"",""0"",""0"",""https://x.com/henriscounty/status/1850601791555342521"",""1556257166692175872"",""henriscounty""";hate
"1850601765999419764,""Sun";Oct;27;18:13:38;0;"2024"",""19"",""- Erik ten Hag on Diogo Dalot missed chance ️ It s not fair to pick one player.. #WHUMUN https://t.co/dAdTT4UZ6G"",""1850601765999419764"",""https://pbs.twimg.com/amplify_video_thumb/1850601377720074240/img/5GDoccZ__ljgk8FY.jpg"","""",""en"","""",""0"",""3"",""3"",""https://x.com/BeyondUTD1/status/1850601765999419764"",""1659823281841766400"",""BeyondUTD1""";no-hate
"1850601566664855863,""Sun";Oct;27;18:12:50;0;"2024"",""0"",""Manchester United fans and football enthusiasts are expressing their dissatisfaction with Manchester United Coach Erik Ten Hag following a controversial penalty that resulted in a 2-1 loss for Manchester United against Weatham United on Sunday. https://t.co/Qsux4WVhLM"",""1850601566664855863"",""https://pbs.twimg.com/ext_tw_video_thumb/1850601509005688832/pu/img/fSoFt8dCktcRwI8v.jpg"","""",""en"",""Federal Capital Territory, Nig"",""0"",""0"",""0"",""https://x.com/TROVEONLINEMEDI/status/1850601566664855863"",""1494594637448818689"",""TROVEONLINEMEDI""";no-hate
"1850601462004384007,""Sun";Oct;27;18:12:25;0;"2024"",""1257"","" - Erik Ten Hag was FURIOUS with the penalty decision as he should! https://t.co/HxEXaEhwH7"",""1850601462004384007"",""https://pbs.twimg.com/amplify_video_thumb/1850597758173884416/img/m41pDiS0qcLHSN5i.jpg"","""",""en"",""0/0/0"",""10"",""42"",""60"",""https://x.com/AmorimEra_/status/1850601462004384007"",""1438630916625154049"",""AmorimEra_""";no-hate
"1850601235000271322,""Sun";Oct;27;18:11:31;0;"2024"",""0"",""Man Utd always seem to have some shit hit the fan even when Erik ten Hag gets it right. But for terrible finishing that game would've been won in the first half. Don't think I've ever been this confused about #MUFC #WHUMUN. https://t.co/QgYtQBWGpf"",""1850601235000271322"","""","""",""en"",""📍All over the place"",""0"",""4"",""0"",""https://x.com/reddevil_147/status/1850601235000271322"",""1443928501330104325"",""reddevil_147""";hate
"1850601224195744090,""Sun";Oct;27;18:11:29;0;"2024"",""6"",""Erik Ten Hag deɛ i leave him to my God. What a useless coach"",""1850601224195744090"","""","""",""en"",""Venus"",""0"",""11"",""1"",""https://x.com/evans_neyo/status/1850601224195744090"",""608956241"",""evans_neyo""";hate
"1850601194252636222,""Sun";Oct;27;18:11:21;0;"2024"",""0"",""Erik Ten Hag trying to coach Man Utd players https://t.co/Ubo5WBELyK"",""1850601194252636222"",""https://pbs.twimg.com/ext_tw_video_thumb/1850601134131421184/pu/img/h3bJeune7wMn16Sc.jpg"","""",""en"","""",""0"",""0"",""0"",""https://x.com/Bantercliq/status/1850601194252636222"",""773653586295328768"",""Bantercliq""";no-hate
"1850601176968069619,""Sun";Oct;27;18:11:17;0;"2024"",""0"",""Unfair and unjust: Erik ten Hag fumes over controversial VAR call vs West Ham #EriktenHag #ManchesterUnited #PremierLeague https://t.co/EUBmnAb8Iu"",""1850601176968069619"","""","""",""en"",""Noida, India"",""0"",""0"",""0"",""https://x.com/ITGDsports/status/1850601176968069619"",""912632293746917376"",""ITGDsports""";no-hate
"1850601105178120395,""Sun";Oct;27;18:11:00;0;"2024"",""0"",""Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO"",""1850601105178120395"",""https://pbs.twimg.com/media/Ga6n5X3WgAASn3Q.jpg"","""",""en"",""The Milky Way"",""0"",""1"",""0"",""https://x.com/LibsGalaxy28/status/1850601105178120395"",""946768547828654081"",""LibsGalaxy28""";hate
"1850560010163536041,""Sun";Oct;27;18:10:45;0;"2024"",""0"",""@AliceTalksFooty I don't think the way Rashford was played changes the fact that the guy isn't at his best level because this same guy was perfectly used by Erik Ten Hag last two season ago and he(Rashford) got 40 g/a that season. Honestly I don't know what is wrong anymore."",""1850601043408699457"","""",""AliceTalksFooty"",""en"","""",""0"",""0"",""0"",""https://x.com/POjokoh/status/1850601043408699457"",""1516797245785526272"",""POjokoh""";no-hate
"1850600966728384773,""Sun";Oct;27;18:10:27;0;"2024"",""0"","" BREAKING NEWS: Manchester United have decided to sack Erik ten Hag. It will be made official tomorrow. Several candidates on the list more to follow. #MUFC https://t.co/gFDKT6bQel"",""1850600966728384773"",""https://pbs.twimg.com/media/Ga6nxRqWgAA8bMu.jpg"","""",""en"","""",""0"",""0"",""0"",""https://x.com/FabrizioRomiano/status/1850600966728384773"",""1733584389773152257"",""FabrizioRomiano""";no-hate
"1850600924277788903,""Sun";Oct;27;18:10:17;0;"2024"",""0"",""I am actually better than Erik Ten Hag .. I see things for what they are and I am not as delusional as him ."",""1850600924277788903"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/SholaWillCashU/status/1850600924277788903"",""1764750138260553728"",""SholaWillCashU""";hate
"1850577088064954782,""Sun";Oct;27;18:09:18;0;"2024"",""1"",""@ManUtd At this rate @ManUtd we should be relegated for you sack Erik ten hag we need the motivation of a different manager everything now is pathetic. Do you even train this players?"",""1850600678156390791"","""",""ManUtd"",""en"","""",""0"",""0"",""1"",""https://x.com/mnjiru01/status/1850600678156390791"",""1769388686314016769"",""mnjiru01""";hate
"1850573195968979238,""Sun";Oct;27;18:09:07;0;"2024"",""0"",""@fidelityic Their opinion doesn t matter bro!! Erik ten hag is one of the best manager"",""1850600629632389621"","""",""fidelityic"",""en"",""Chicago "",""0"",""1"",""0"",""https://x.com/vibes_srr/status/1850600629632389621"",""1739280963761565696"",""vibes_srr""";no-hate
"1850598725678223447,""Sun";Oct;27;18:01:33;0;"2024"",""3"",""You know what I really love? How we credit Erik Ten Hag for the chances created and blame the players for the misses. Ten Hag created chances players missed them. Ten Hag won trophies the players??? #HeHasDoneHisWork "",""1850598725678223447"","""","""",""en"",""Lagos 🇳🇬 On Your Mind "",""0"",""0"",""3"",""https://x.com/D_WarEagle/status/1850598725678223447"",""149831830"",""D_WarEagle""";no-hate
"1850598645361422726,""Sun";Oct;27;18:01:14;0;"2024"",""0"",""Premier League release statement on controversial West Ham penalty as Man Utd and Erik ten Hag left furious at decision https://t.co/d4Fsko9VZF https://t.co/d4Fsko9VZF"",""1850598645361422726"","""","""",""en"",""Dublin"",""0"",""1"",""0"",""https://x.com/IrishSunSport/status/1850598645361422726"",""301527968"",""IrishSunSport""";no-hate
"1850598560657773044,""Sun";Oct;27;18:00:53;0;"2024"",""0"",""Erik Ten Hag is doing a commendable job at Manchester United! "",""1850598560657773044"","""","""",""en"",""Loyalty "",""0"",""1"",""0"",""https://x.com/QFahnbulleh/status/1850598560657773044"",""1289927372"",""QFahnbulleh""";no-hate
"1850598401114546434,""Sun";Oct;27;18:00:15;0;"2024"",""0"",""Erik ten hag is the problem The players are the problem And fukn Trey is the problem"",""1850598401114546434"","""","""",""en"",""Brighton, England"",""0"",""0"",""0"",""https://x.com/BEDIAKU_/status/1850598401114546434"",""1528710389839675393"",""BEDIAKU_""";hate
"1850598172759834639,""Sun";Oct;27;17:59:21;0;"2024"",""0"",""Reaction to defeat against West Ham. The team has regressed compared to the poor start we made last season #glazersout #manchesterunited #mufc #ineos #eriktenhag https://t.co/3KgTvShut6"",""1850598172759834639"","""","""",""en"",""Manchester, England"",""0"",""0"",""0"",""https://x.com/chat_utd28694/status/1850598172759834639"",""1676941570564669440"",""chat_utd28694""";no-hate
"1850598052262015039,""Sun";Oct;27;17:58:52;0;"2024"",""7"",""I just wanna have a little conversation with Erik ten Hag. It won't be long I promise https://t.co/NCKtxrrvID"",""1850598052262015039"",""https://pbs.twimg.com/media/Ga6lHTCXIAE15Lw.jpg"","""",""en"",""Burgersfort"",""0"",""4"",""1"",""https://x.com/NoseTheCapital/status/1850598052262015039"",""2792747364"",""NoseTheCapital""";no-hate
"1850597834283704493,""Sun";Oct;27;17:58:00;0;"2024"",""14"","" Erik ten Hag for @BBCRMsport after the loss to West Ham! ️ https://t.co/eBlHEIJEsC"",""1850597834283704493"",""https://pbs.twimg.com/amplify_video_thumb/1850597758173884416/img/m41pDiS0qcLHSN5i.jpg"","""",""en"",""Old Trafford"",""0"",""2"",""0"",""https://x.com/TheUTDHQ/status/1850597834283704493"",""1830644713096966150"",""TheUTDHQ""";no-hate
"1850597810766327993,""Sun";Oct;27;17:57:55;0;"2024"",""1"",""Man United's 2-1 defeat at West Ham increases the pressure on Erik ten Hag. Who might be getting a call to replace him in the coming days/weeks? Find the latest odds to be United's next manager #MUFC #ManUtd #TenHag https://t.co/trtQMvy5FO"",""1850597810766327993"","""","""",""en"",""United Kingdom"",""0"",""0"",""0"",""https://x.com/gambling_com/status/1850597810766327993"",""414462335"",""gambling_com""";no-hate
"1850597730428531193,""Sun";Oct;27;17:57:36;0;"2024"",""1"",""Erik ten Hag: In this moment definitely the luck is not on our side. Last season was not different but in the end we turned it around. We are so determined it will be the same again. #MUFC https://t.co/UJenOGOQf4"",""1850597730428531193"",""https://pbs.twimg.com/media/Ga6k04uWIAAryzm.jpg"","""",""en"",""Worldwide"",""0"",""0"",""0"",""https://x.com/UnitedWorldFans/status/1850597730428531193"",""1685647344027525120"",""UnitedWorldFans""";no-hate
"1850597628603760913,""Sun";Oct;27;17:57:11;0;"2024"",""2"",""https://t.co/o2Muwccr6N WEST HAM UNITED 2-1 MANCHESTER UNITED ERIK TEN HAG HAS TO BE SACKED TONIGHT!!!! FULL TIME REACTION NOW *LIVE* ON UTDREDDEVILS20 ON YOUTUBE SO PLEASE SUBSCRIBE TO THE CHANNEL AND TO THE COMMUNITY IF YOU ARE NEW THANK YOU LEGENDS I'M LIVE NOW SO ENJOY"",""1850597628603760913"","""","""",""en"",""United Kingdom"",""0"",""0"",""1"",""https://x.com/UtdRedDevils20/status/1850597628603760913"",""1634738671092940800"",""UtdRedDevils20""";hate
"1850597566984962088,""Sun";Oct;27;17:56:57;0;"2024"",""0"",""Erik ten hag has broken most bad records for Manchester United which no manger has ever done in the club"",""1850597566984962088"","""","""",""en"",""Brighton, England"",""0"",""0"",""0"",""https://x.com/BEDIAKU_/status/1850597566984962088"",""1528710389839675393"",""BEDIAKU_""";hate
"1850597519106990564,""Sun";Oct;27;17:56:45;0;"2024"",""479"","" Erik ten Hag: In this moment definitely the luck is not on our side. Last season was not different but in the end we turned it around. We are so determined it will be the same again. #MUFC"",""1850597519106990564"","""","""",""en"",""Manchester, England"",""26"",""57"",""25"",""https://x.com/ManUnitedZone_/status/1850597519106990564"",""3157899825"",""ManUnitedZone_""";no-hate
"1850597488748610028,""Sun";Oct;27;17:56:38;0;"2024"",""0"",""Keep Erik Ten hag. The man is trying he is the best guy for the job and no one is better than him"",""1850597488748610028"","""","""",""en"",""Johannesburg, South Africa"",""0"",""1"",""0"",""https://x.com/Ndobe_Bibow/status/1850597488748610028"",""3311757976"",""Ndobe_Bibow""";no-hate
"1850597462093803555,""Sun";Oct;27;17:56:32;0;"2024"",""1"",""Erik Ten Hag please which one is we will keep fighting cos we are strong when you are not even fighting for anything as a Club."",""1850597462093803555"","""","""",""en"",""Worldwide"",""0"",""0"",""0"",""https://x.com/Amuludun0405/status/1850597462093803555"",""1071778894557184001"",""Amuludun0405""";no-hate
"1850597390392140124,""Sun";Oct;27;17:56:14;0;"2024"",""16"","" They make again a wrong decision interfering. Do you agree with Erik ten Hag's analysis of VAR? https://t.co/jzdPEljHqG"",""1850597390392140124"",""https://pbs.twimg.com/ext_tw_video_thumb/1850597112527949824/pu/img/3kOYnt5OYJeBnw46.jpg"","""",""en"",""London, England"",""0"",""4"",""2"",""https://x.com/90min_Football/status/1850597390392140124"",""311349938"",""90min_Football""";no-hate
"1850597311925133407,""Sun";Oct;27;17:55:56;0;"2024"",""11"","" Will ten Hag see out the week I can't see it... We could well see an interim period on the horizon for Ruud van Nistelrooy Shane Keegan feels as though the writing may be on the wall for Erik ten Hag | The Sunday Kickback on OTB w/ @williamhillire. https://t.co/PZoldvCq8L"",""1850597311925133407"",""https://pbs.twimg.com/amplify_video_thumb/1850594943246757888/img/XeephdFQNgcu88Qk.jpg"","""",""en"",""🎙 - 📻 - 🎧 - 🎥"",""0"",""5"",""6"",""https://x.com/offtheball/status/1850597311925133407"",""401488459"",""offtheball""";no-hate
"1850585407781814407,""Sun";Oct;27;17:55:49;0;"2024"",""0"",""@UTDFondre One of the reasons we sacked Ole was cos he was soft on players. Erik Ten Hag came in and tried to be the disciplinarian he is and publicly criticizing the players but we shut him down. Now you're going off on how he defends the players after under performing"",""1850597285211656338"","""",""UTDFondre"",""en"","""",""0"",""1"",""0"",""https://x.com/United_Steeze/status/1850597285211656338"",""1684182935035867137"",""United_Steeze""";no-hate
"1850597219562348933,""Sun";Oct;27;17:55:34;0;"2024"",""3"",""The more I think about it the more I realise Erik ten Hag is the perfect manager for the current Manchester United fanbase. He's a pure politician. He manipulates the masses into supporting his downright indefensible actions blinding their judgement. He should stay at #MUFC"",""1850597219562348933"","""","""",""en"","""",""0"",""1"",""1"",""https://x.com/spark9_/status/1850597219562348933"",""1374424926"",""spark9_""";no-hate
"1850597163337732303,""Sun";Oct;27;17:55:20;0;"2024"",""1"",""Manchester united down in the mud Is this defeat enough for Erik Ten Hag to be sacked? #WHUMUN #WHUMNU #ManUnited #tenhag https://t.co/MiwHlpMYGL"",""1850597163337732303"",""https://pbs.twimg.com/ext_tw_video_thumb/1850596960664788992/pu/img/2sjwQR-wUSsF-PQq.jpg"","""",""en"",""Lagos, Nigeria"",""0"",""1"",""0"",""https://x.com/Sportsfiber_/status/1850597163337732303"",""718138141622812672"",""Sportsfiber_""";no-hate
"1850597127287623901,""Sun";Oct;27;17:55:12;0;"2024"",""7"",""Erik ten Hag slams 'unfair and unjust' decision to award West Ham a penalty in Man United's defeat - as he tells officials to show 'big personality' when sent to the monitor by VAR https://t.co/k6MtR3Pu6H"",""1850597127287623901"","""","""",""en"","""",""0"",""2"",""0"",""https://x.com/MailSport/status/1850597127287623901"",""111556576"",""MailSport""";no-hate
