
text,label
"@TenHagEra Erik Ten Hag brought this on himself... He is too stubborn why won't he change his formation and play Rasmus and Zirkzee? I really don't understand. As a once ardent supporter of his I feel it's time to sit on the fence and observe for a while before the dreaded Ten Hag *** .""""",no-hate
"Today's loss is solely on the players and not Erik Ten Hag...""""",no-hate
"Revealed: Man United coach's x-rated response to West Ham's late penalty as Erik ten Hag's side suffer defeat to pile pressure on under-fire boss https://t.co/EScigt2qod""""",no-hate
"@fairlyodd_tweet I don't understand you this man. Only 3 players out of the xl are not his (Bruno Rashford Dalot) No way you want me to believe the 3 Erik ten hag favourite boys are the reason he can't win games consistently.""""",no-hate
"'You can't be 14th in the league after nine games': Gary Neville pinpoints when he thinks Erik ten Hag will be sacked with pressure becoming 'unbearable' after Man United lose again https://t.co/9iCO4DHOGA""""",hate
"@markgoldbridge Yes Have you met our manager Mark. Mr Erik Ten Hag !""""",no-hate
"ï¸ Erik ten Hag on speaking with the officials: I spoke with them. That's a third time I have felt injustice in the season and it has a big impact on our team and on our scores and where we are in the table. It's not right. #MUFC""""",no-hate
"@MufcWonItAll2 I never want to see managers sacked Erik Ten Hag should be sacked for buying Antony alone Pick one mate because you re starting to sound like the usual agenda brigade who will back their opinion ove what s best for the club https://t.co/kPmC9TIifU""""",no-hate
"The fact that I so badly want Erik Ten Hag to succeed https://t.co/cWrwrXwvM6""""",no-hate
"Pound for pound Erik Ten Hag is the worst coach in the league. His team gets outcoached and outclassed every damn time no matter the team. Damn Lopetegui got a win against Ten Hag. That's just terrible. Fvck all the missed chances in the first half it happens.""""",hate
"Not tweeting till they sack Erik Ten Hag . https://t.co/DY6cmFlIHv""""",hate
"Neville: Pressure on Ten Hag 'unbearable' if Man Utd lose to Chelsea Gary Neville says the pressure on Erik ten Hag will become unbearable if Manchester United lose to Chelsea next Sunday. CFB Streams NCAAF Live Stream https://t.co/AOLmyUSui8""""",no-hate
"Man Utd told to immediately sack Erik ten Hag as replacement named 'He's had his time' https://t.co/411m1J0WfH""""",hate
"I think it's time to stop please. Manchester United needs an overhaul and Erik Ten Hag needs to leave please.""""",hate
" Will ten Hag see out the week I can't see it... We could well see an interim period on the horizon for Ruud van Nistelrooy Shane Keegan feels as though the writing may be on the wall for Erik ten Hag | The Sunday Kickback on OTB w/ @williamhillire. https://t.co/c9Nt3y0LYH""""",no-hate
"I think it's time to stop please. Manchester United needs an overhaul and Erik Ten Hag needs to leave please.""""",hate
"Don t worry guys Erik ten Hag will just refuse that result and we will be fine! #ETHOut #ManU""""",no-hate
" Will ten Hag see out the week I can't see it... We could well see an interim period on the horizon for Ruud van Nistelrooy Shane Keegan feels as though the writing may be on the wall for Erik ten Hag | The Sunday Kickback on OTB w/ @williamhillire. https://t.co/c9Nt3y0LYH""""",no-hate
"It s true that Erik Ten Hag cannot be held responsible for players missing their chances or committing needless fouls. These things happpen. What Ten Hag must be held responsible for are systematic problems that constantly put players into subpar situations and reduce their https://t.co/xRGiDyJQGN""""",no-hate
"Pound for pound Erik Ten Hag is the worst coach in the league. His team gets outcoached and outclassed every damn time no matter the team. Damn Lopetegui got a win against Ten Hag. That's just terrible. Fvck all the missed chances in the first half it happens.""""",hate
"@ESPNFC Erik ten Hag slammed the process behind the controversial decision that saw Jarrod Bowen earn West Ham a 2-1 win over Man United in stoppage time """"",no-hate
"We stand with Erik Ten Hag in these difficult times. #TenHagIn""""",no-hate
"@Mind_Marcel Nope hell no . Erik Ten Hag is the man we need patience as a fanbase . Klopp took 8 years to win the league Arteta took time also . Give him time""""",no-hate
"@ESPNFC Erik ten Hag criticized the decision-making process that led to West Ham's late winner emphasizing the need for clarity and consistency in officiating... """"",no-hate
"I am Erik Ten Hag in but my lord is it hard to defend him each week""""",no-hate
"Erik ten Hag: We played so well. One team should have won today. The other team [West Ham] did not have any right to win this game. This is definitely not clear and obvious [from David Coote]. The VAR [Michael Oliver] should stay away from this. https://t.co/DLgfIEZIAH""""",no-hate
" We were FAR better than the opponent injustice Erik ten Hag reacts to Manchester United's 2-1 defeat to West Ham https://t.co/Ak2NNHXfPN""""",no-hate
"Premier League release statement on controversial West Ham penalty as Man Utd and Erik ten Hag left furious at decision https://t.co/d4Fsko9VZF https://t.co/d4Fsko9VZF""""",no-hate
"Manchester United missed an open goal and conceded in stoppage time to lose 2-1 at West Ham in the Premier League piling more pressure on manager Erik ten Hag on Sunday. Read more: https://t.co/eK6WbC7DUo #GLNRSports https://t.co/6Qa1Rctsbl""""",no-hate
"Erik ten Hag angry with VAR for interfering as West Ham penalty wounds Man Utd https://t.co/iOc1xBoJGV""""",no-hate
"@views09 We are not sacking Erik Ten hag""""",no-hate
"@thetalkerholic @UTDKara If you can't score goals Nothing to look for All manager wants to win That's why Erik ten hag love mac- tominay""""",no-hate
"You definitely lost your mind if you gonna blame that horrible game on the Manager Erik Ten Hag can only do so much these players are just not I terested in playing for this club that's simple if you think otherwise you are also part of the problem.""""",no-hate
"@UTDFondre One of the reasons we sacked Ole was cos he was soft on players. Erik Ten Hag came in and tried to be the disciplinarian he is and publicly criticizing the players but we shut him down. Now you're going off on how he defends the players after under performing""""",no-hate
"Ten Hag blames 'injustice' but is poor finishing costing Man Utd?BusinessAutomation Ten Hag blames 'injustice' but is poor finishing costing Man Utd? https://t.co/tW4dz27FZu Manchester United boss Erik ten Hag says it feels unfair and unjust that his team lost after West Ha https://t.co/hUpVmq8Dpg""""",no-hate
" NEW YOUTUBE VIDEO 'At the moment the LUCK IS NOT ON MY SIDE!' | Erik Ten Hag | West Ham 2-1 Man Utd https://t.co/jgSBu5FtGX https://t.co/bAZigBNI7Q""""",no-hate
"If by tomorow Erik Ten Hag is still the coach of Manchester United..... Then it is clear that the owners lack ambition for the club """"",hate
"@_C_PRIME Please give Erik Ten Hag a break he's under so much pressure right now. Real Madrid just had a bad game and will be back.""""",no-hate
" Erik Ten Hag on the performance of his team: We created plenty of chances we won the game on xG so I am very pleased with the performance of my team. You can see we are progressing I am sure we will add to the two trophies we ve already won in the past two years https://t.co/TPCctY2b18""""",no-hate
"rashford has taken 4 shots in 8 PL games except the southampton game. a shot at goal every second game yk erik ten hag when I catch you ong https://t.co/Oj7zdLYzxv""""",no-hate
"'You can't be 14th in the league after nine games': Gary Neville pinpoints when he thinks Erik ten Hag will be sacked with pressure becoming 'unbearable' after Man United lose again https://t.co/9iCO4DHOGA""""",hate
"Neville: Pressure on Ten Hag 'unbearable' if Man Utd lose to Chelsea Gary Neville says the pressure on Erik ten Hag will become unbearable if Manchester United lose to Chelsea next Sunday. CFB Streams NCAAF Live Stream https://t.co/AOLmyUSui8""""",no-hate
"@thetalkerholic @UTDKara If you can't score goals Nothing to look for All manager wants to win That's why Erik ten hag love mac- tominay""""",no-hate
"Erik Ten Hag is not the reason for the problems in your life or at your football club. Know that and know peace""""",no-hate
"If erik ten hag loves and respects himself he will leave this club alongside dalot.""""",no-hate
"Neville: Pressure on Ten Hag 'unbearable' if Man Utd lose to Chelsea Gary Neville says the pressure on Erik ten Hag will become unbearable if Manchester United lose to Chelsea next Sunday. CFB Streams NCAAF Live Stream https://t.co/AOLmyUSui8""""",no-hate
"What s INEOS waiting for? Erik ten Hag got to go. Aren t Arsenal s title hopes up in smoke already?""""",no-hate
"@TenHagEra Erik Ten Hag brought this on himself... He is too stubborn why won't he change his formation and play Rasmus and Zirkzee? I really don't understand. As a once ardent supporter of his I feel it's time to sit on the fence and observe for a while before the dreaded Ten Hag *** .""""",no-hate
"Erik Ten Hag is working with the entire team for 24/7 and can't even teaches them not to giving away the ball easily and how to create a clear chance. It's time for something new.""""",no-hate
"@ManUtd Win or whatever Just we want ten hag out fuck Erik fuck Erik""""",hate
"@LukeShawArmy Erik Ten Hag London Stadium is never an easy game and we should be proud of chances created. But you know we ve won two trophies in the past two years we are a winning mentality team """"",no-hate
"All Manchester united coaches post Fergie Erik Ten Hag is the most luckiest coach None of the coaches post Fergie will survive sacking under this performance. #ManchesterUnited""""",no-hate
"One chance one goal. Erik Ten Hag's dipshits scored one goal from 150 chances in the previous game.""""",no-hate
"How is Erik ten hag even walking a free man sef""""",no-hate
"Erik Ten Hag is the worst manager in the history of Manchester United. Sack him now. #TenHagOut https://t.co/2haDe86whz""""",hate
"-Chelsea won vs Newcastle United -Arsenal draw with Liverpool at Emirates -Barcelona beating Real Madrid -Manchester United lost to West Ham -11 points in the first PL 9 games -Erik Ten Hag still the Man United manager Sometimes it is the hope that kills https://t.co/a3AmSbgRQd""""",no-hate
"@UnitedCanadiens If Martin keeps on doing well I'm very tempted in giving him a senior debut at some point in the season. There is no age for talent when it is real. However we need a manager who has balls in testing the kids and that manager is not Erik ten Hag.""""",no-hate
"I just wanna have a little conversation with Erik ten Hag. It won't be long I promise https://t.co/NCKtxrrvID""""",no-hate
"@TenHagEra Who has ultimate responsibility for coaching their finishing skills? That would be Erik Ten Hag """"",no-hate
"If I see one more Erik ten hag picture on my Tl I might start crying.""""",no-hate
"Manchester United should stick with Erik Ten Hag the results will come https://t.co/Y5bcIkACBL""""",no-hate
"@ManUtd Sack Erik ten Hag! He has overstayed his welcome """"",hate
"One thing I'm excited about is Erik Ten Hag being given all the time he needed to show those who supported him how incompetent he is. Finally every Man United fan is on the same page now...Mmoa!!""""",no-hate
"INEOS are Manchester United fans going to wake to Erik ten Hag sack news?""""",no-hate
"Erik ten Hag angry with VAR for interfering as West Ham penalty wounds Man Utd https://t.co/R6kE8wB3iU""""",no-hate
"ð³ð± Erik ten Hag has just ððð win in his last ððððð games for Manchester United this season. https://t.co/O9QrSupvef""""",no-hate
"ERIK TEN HAG YOU WILL PERISH""""",no-hate
"You know what I really love? How we credit Erik Ten Hag for the chances created and blame the players for the misses. Ten Hag created chances players missed them. Ten Hag won trophies the players??? #HeHasDoneHisWork """"",no-hate
"@JanAageFjortoft Lot of Britis in the comments section justifying the 20 second pen. Last week Norris only got a 5 second pen. Memory of a goldfish""""",no-hate
"This is Erik Ten Hag his beautiful Wife and lovely Daughter. Ten Hag must stay https://t.co/Zrts7Re8AC""""",no-hate
"Real Just that I m ranting on Twitter. Erik Ten Hag should leave please @ManUtd""""",hate
"Last time we won at West Ham it was decided by two players deemed not good enough by Erik Ten Hag. Ronaldo and De Gea penalty save. https://t.co/4N1QeWuxkB""""",no-hate
" LIVE MAN UTD / WEST HAM PRESS CONFERENCES LIVE | Erik Ten Hag and Julen Lopetegui post-match press conferences | West Ham 2-1 Man Utd https://t.co/NWFPfwQElL https://t.co/IW3aRvjzOi""""",no-hate
"@ManUtd I deeply empathize with the person handling social media duties. It's difficult to find the right words to post after such a sorrowful day. It truly feels painful. Erik Ten Hag is the source and at heart of our frustration and pain. His stubbornness is baffling. The transition""""",hate
"I ll never forgive Erik ten Hag """"",hate
"@UTDKara I'd reposted if only it says Erik Ten Hag is the worst coach in the world man is so poor Get him fired @INEOS""""",hate
"Manchester United missed an open goal and conceded in stoppage time to lose 2-1 at West Ham in the Premier League piling more pressure on manager Erik ten Hag on Sunday. Read more: https://t.co/eK6WbC7DUo #GLNRSports https://t.co/6Qa1Rctsbl""""",no-hate
"It's not about Erik Ten Hag.I think player don't like the Club and only Sign for the Money.They lose every game on purpose.""""",no-hate
"@RMCF_Jude Erik Ten Hag is good the main problems are the players they play like they are kids""""",no-hate
"Should Manchester United sack Erik ten Hag following today s defeat? YES/NO? https://t.co/PkMb45kpiP""""",no-hate
"VAR controversy gives Ten Hag another way to blame anything other than himself: Manchester United sit 14th in the Premier League with only 11 points yet once again Erik ten Hag got to blame the officials for a costly defeat. https://t.co/gtIJTKDNMV""""",no-hate
"@LukeShawArmy Erik Ten Hag London Stadium is never an easy game and we should be proud of chances created. But you know we ve won two trophies in the past two years we are a winning mentality team """"",no-hate
"@RatcliffeUtdEra Ever since Erik ten Hag become Man Utd manager of of the club Man Utd have failed to win all there top 6 teams in premier league away from home and Man Utd lest win in Europe League was 1 year ago lest October 2023 so you said you are an Man Utd fan then""""",no-hate
"@fidelityic Are you seriously comparing Hansi Flick with Erik Ten Hag? ETH needs to born 3-4 times to match Hansi Flick's ball """"",no-hate
"@Iamdaniel_sage @nelsonhands20 You can say anything against Arteta call him names that's ok but calling him fraud? If Arteta is fraud what's Erik Ten Hag?""""",no-hate
"@ESPNFC Erik ten Hag slammed the process behind the controversial decision that saw Jarrod Bowen earn West Ham a 2-1 win over Man United in stoppage time """"",no-hate
"@dartvarder Do you still back Erik Ten Hag?""""",no-hate
" - Erik Ten Hag was FURIOUS with the penalty decision as he should! https://t.co/HxEXaEhwH7""""",no-hate
"ï¸ Gary Neville: It s getting to that point where it ll become unbearable the pressure in this next week or two around Erik ten Hag. Just purely the position in the league they are 14th. Man United I mean it s Manchester United. He can t be 14th in the league. He can be https://t.co/bcDUXlNB0D""""",hate
"Man Utd news #ErikTenHag blames INJUSTICE for West Ham defeat https://t.co/JmR9oQwDOd""""",no-hate
" Mission Relegation directed by Erik Ten Hag . Produced by bunch of clowns . #TenHagOut""""",hate
"Like this tweet if you want Erik Ten hag to stay at Manchester United https://t.co/mo3KIJv36y""""",no-hate
"Man United's 2-1 defeat at West Ham increases the pressure on Erik ten Hag. Who might be getting a call to replace him in the coming days/weeks? Find the latest odds to be United's next manager #MUFC #ManUtd #TenHag https://t.co/trtQMvy5FO""""",no-hate
"The more I think about it the more I realise Erik ten Hag is the perfect manager for the current Manchester United fanbase. He's a pure politician. He manipulates the masses into supporting his downright indefensible actions blinding their judgement. He should stay at #MUFC""""",no-hate
" Erik ten Hag for @BBCRMsport after the loss to West Ham! ï¸ https://t.co/eBlHEIJEsC""""",no-hate
"ï¸ Erik ten Hag: In this moment definitely the luck is not on our side. It is not about me. Last season was not different but in the end we turned it around. We are so determined it will be the same again. We have to turn it around + we will. #MUFC #GGMU #tenhag #PremierLeague https://t.co/gnvBZXi2HU""""",no-hate
"@MaritStensby I don't have an agenda against Erik ten Hag I just don't support him anymore. That is really unfair.""""",hate
"Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO""""",hate
"@UTDFondre One of the reasons we sacked Ole was cos he was soft on players. Erik Ten Hag came in and tried to be the disciplinarian he is and publicly criticizing the players but we shut him down. Now you're going off on how he defends the players after under performing""""",no-hate
"Erik ten Hag being sacked by November was on 99.9% of our bingo cards when he signed that 3 year contract in the summer. The only question is if he actually makes it to November at all. Surely United can't carry on like this for much longer. #MUFC""""",no-hate
"Manchester United is officially a bottle table Premier League club. Erik Ten Hag is overworking https://t.co/SppQi3eJPK""""",no-hate
"@TrollFootball Once united sack Erik Ten Hag some players should be sacked as well for the team to have shape again""""",hate
"Erik ten hag is making me hate bald people""""",hate
"Man Utd news Fans BEG for #ErikTenHag to be sacked after West Ham loss https://t.co/JYT2YTa6X0""""",hate
"#ErikTenHag claims the best team did not win as he criticises VAR video https://t.co/K3nZLivOde""""",no-hate
"Today's loss is solely on the players and not Erik Ten Hag...""""",no-hate
"@PhokMei @TenHagEra 8 games 1 win = relegation form cha. erik ten hag is ensuring we are in a proper mighty relegation scrap. he has to go blud come tf on""""",hate
"Erik Ten Hag is the worst manager in the history of Manchester United. Sack him now. #TenHagOut https://t.co/2haDe86whz""""",hate
"@UnitedCanadiens If Martin keeps on doing well I'm very tempted in giving him a senior debut at some point in the season. There is no age for talent when it is real. However we need a manager who has balls in testing the kids and that manager is not Erik ten Hag.""""",no-hate
"Erik ten Hag has struggled to implement a consistent tactical vision and his team's lack of cohesion and frequent defensive lapses raise serious concerns about his managerial effectiveness.""""",no-hate
"I think Erik Ten Hag should be collecting his letter this night!""""",no-hate
"@LVGsLegacy @ole_was_right The fans and club done the same with Erik ten Hag because he won the fa cup they said okay we need to keep him even though in other areas and metrics we were piss poor. So it isn't only about winning a final that proves progression. Every metric has to improve for progression""""",no-hate
"I just wanna have a little conversation with Erik ten Hag. It won't be long I promise https://t.co/NCKtxrrvID""""",no-hate
"@UTDKara I want Erik ten hag to leave not because he's not good enough but this team has a very toxic environment from the board down the fans. He needs peace of mind away from the PGMOL English press and from us the fans. Let the team get an English coach and they should do whatever""""",hate
"@centregoals :Erik ten Hag: Three times this season we feel injustice. We have to score we created so many chances. We should've been two or three up. Second half we were forcing it but we allowed them into the game . https://t.co/kBb3SPWmbr""""",no-hate
"Today's loss is solely on the players and not Erik Ten Hag...""""",no-hate
"Man Utd always seem to have some shit hit the fan even when Erik ten Hag gets it right. But for terrible finishing that game would've been won in the first half. Don't think I've ever been this confused about #MUFC #WHUMUN. https://t.co/QgYtQBWGpf""""",hate
"Erik ten Hag slams VAR after Premier League release statement on West Ham penalty decision https://t.co/T1nmgSkVav https://t.co/NbcvBsFeY6""""",no-hate
"@TenHagEra Who has ultimate responsibility for coaching their finishing skills? That would be Erik Ten Hag """"",no-hate
"Man United's 2-1 defeat at West Ham increases the pressure on Erik ten Hag. Who might be getting a call to replace him in the coming days/weeks? Find the latest odds to be United's next manager #MUFC #ManUtd #TenHag https://t.co/trtQMvy5FO""""",no-hate
"@mufcMPB Everyone is better than Erik Ten Hag. No one could be worse than him at this point.""""",hate
"The fact that I so badly want Erik Ten Hag to succeed https://t.co/cWrwrXwvM6""""",no-hate
"One chance one goal. Erik Ten Hag's dipshits scored one goal from 150 chances in the previous game.""""",no-hate
"Dear @ManUtd if #ErikTenHag were to get fired who would you like to replace him?""""",no-hate
"Just sack Erik Ten Hag now I don't mind RVN taking over""""",hate
" LIVE MAN UTD / WEST HAM PRESS CONFERENCES LIVE | Erik Ten Hag and Julen Lopetegui post-match press conferences | West Ham 2-1 Man Utd https://t.co/NWFPfwQElL https://t.co/IW3aRvjzOi""""",no-hate
"Manchester United manager Erik ten Hag says West Ham United s late penalty award was an injustice . West Ham won a penalty after Matthijs de Ligt was judged to have fouled Max Kilman with Jarrod Bowen converting from the spot in the 92nd minute to give #WHUFC a 2-1 home win. https://t.co/4bf9CnOHjs""""",no-hate
"@metalmarkie How is Erik Ten Hag right now""""",no-hate
"Don t worry guys Erik ten Hag will just refuse that result and we will be fine! #ETHOut #ManU""""",no-hate
" Manchester United can confirm Erik Ten Hag has been relieved of his managerial duties and shot I await""""",no-hate
"Fully falling out of love with watching man utd the toxicity in the fanbase is killing me watching the highlights there made me depressed. Erik ten hag coached a 5-0 win in the first half ruud van nistelrooy is our finishing coach. If we sack eth he will be our coach. Amazing.""""",no-hate
"Manchester United manager Erik ten Hag says West Ham United s late penalty award was an injustice . West Ham won a penalty after Matthijs de Ligt was judged to have fouled Max Kilman with Jarrod Bowen converting from the spot in the 92nd minute to give #WHUFC a 2-1 home win. https://t.co/4bf9CnOHjs""""",no-hate
"Erik ten Hag is not the man to lead Man Utd ï¸ @GARSIDEK #MUFC https://t.co/HEx9sFkNDn""""",hate
"Erik Ten Hag after every game to those supporters who still want him at the club. #PremierLeague #ManchesterUnited #MUFC #WHUMUN #WestHamUnited https://t.co/ynukoxYirA""""",no-hate
"@UtdBloke_ Rome wasn't built in a day bro! Have some patience. Erik Ten Hag is the right man for the job. """"",no-hate
"This is Erik Ten Hag his beautiful daughter and lovely wife. Before you ask him to be sacked by Man Utd think about his family. How do you want him to put food on their table? Erik Ten Hag must stay. Like this if you agree https://t.co/k3470uoBSX""""",no-hate
"@PhokMei @TenHagEra 8 games 1 win = relegation form cha. erik ten hag is ensuring we are in a proper mighty relegation scrap. he has to go blud come tf on""""",hate
" I was told... BBC journalist provides an update on Erik ten Hag's future following #mufc's loss â¬ï¸ https://t.co/f3rVbV8WYQ""""",no-hate
"ï¸ Erik ten Hag: We feel an injustice there are so many things against us. We have to stick together and keep fighting. #MUFC https://t.co/jOGpJvJUHK""""",no-hate
"Manchester United after losing to Westham | There is a conspiracy against Erik Ten Hag he must not be Sacked he is doing well! https://t.co/x75DGUKbmG""""",no-hate
"@UTDAdi7 @FodenCTID It s October 2024 and you still back Erik ten hag adi.""""",no-hate
"Erik Ten Hag reacts to West Ham defeat https://t.co/cZStBZaiW3 via @YouTube @M53Irons""""",no-hate
"@unitedtunnel NO! And the won't retain Erik Ten Hag if the take over.""""",no-hate
"Erik Ten Hag got rid of a winner in Cristiano a potential captain and a leader of the squad. Now we have a spineless team with no character. #MUFC https://t.co/kd9ORqEdQ5""""",hate
"One chance one goal. Erik Ten Hag's dipshits scored one goal from 150 chances in the previous game.""""",no-hate
"@AliceTalksFooty I'll blame Erik Ten Hag. Every. Single. Game.""""",hate
"Frank Lampard no fit handle Chelsea to become Barcelona na Manchester United him want handle? Erik Ten Hag don make everyone dey insult my club""""",no-hate
"Erik Ten Hag trying to coach Man Utd players https://t.co/Ubo5WBELyK""""",no-hate
"@imzispoms Erik Ten Hag obviously. How many Mickey Mouse cups does Flick have?""""",no-hate
" Will ten Hag see out the week I can't see it... We could well see an interim period on the horizon for Ruud van Nistelrooy Shane Keegan feels as though the writing may be on the wall for Erik ten Hag | The Sunday Kickback on OTB w/ @williamhillire. https://t.co/PZoldvCq8L""""",no-hate
"INEOS are Manchester United fans going to wake to Erik ten Hag sack news?""""",no-hate
"Matches played: 9 Point: 11 Man United's 9/11 When you are a Former Manchester United fan Forever Ronaldo fan and Erik Ten hag hater then you can sleep well nowadays I'm sleeping well .... https://t.co/IUCb7hy7oD""""",no-hate
"So it is Xavi. Ooh my Erik ten Hag is gone! Ooh Manchester United https://t.co/i3CT6HGsED""""",hate
" Manchester United have won only ððð game in their last 8 . Walls thinning for Erik Ten Hag #MUFC""""",hate
"@Ic3Evaa I need his family to starve his son and everyone associated with SEG put in the nastiest North Korean prison Kees Vos Brent di Cesare and Erik ten Hag executed in front of a roaring crowd.""""",no-hate
"1 Win in the last 8 games and Erik ten Hag is still the coach of Man United? https://t.co/6TXih9dbHl""""",no-hate
"ï¸ Erik ten Hag: In soccer it's not always the best team that wins and today was a perfect example of that. Only one team deserved to win today. We played very well with and without the ball but to win you have to score. #MUFC https://t.co/EgDG4V81lZ""""",no-hate
"#ErikTenHag claims the best team did not win as he criticises VAR video https://t.co/K3nZLivOde""""",no-hate
"Erik ten Hag slams 'unfair and unjust' decision to award West Ham a penalty in Man United's defeat - as he tells officials to show 'big personality' when sent to the monitor by VAR https://t.co/k6MtR3Pu6H""""",no-hate
"Losing today should be the final nail in the coffin for Erik ten hag @ManUtd #mufc @INEOSGrenadiers @INEOS Sack him NOW #TENHAGOUT @lauriewhitwell @FabrizioRomano @David_Ornstein""""",hate
"Real Just that I m ranting on Twitter. Erik Ten Hag should leave please @ManUtd""""",hate
"Yes folks there was a time Manchester United got eelegated in the 1970s and it could happen again because the motherf**kers do not want to fire Erik Ten Hag! https://t.co/WrMTYrsTLO""""",hate
"Erik ten Hag when United beat Barnsley 7-0 https://t.co/r8sBJPsHGl""""",no-hate
" - Erik Ten Hag was FURIOUS with the penalty decision as he should! https://t.co/HxEXaEhwH7""""",no-hate
"I am Erik Ten Hag in but my lord is it hard to defend him each week""""",no-hate
" LIVE MAN UTD / WEST HAM PRESS CONFERENCES LIVE | Erik Ten Hag and Julen Lopetegui post-match press conferences | West Ham 2-1 Man Utd https://t.co/NWFPfwQElL https://t.co/x5XSBUAeIS""""",no-hate
"Man United will be making a big mistake if they sack Erik Ten Hag. Erik Ten Hag has won two trophies for Man United and he is a man with family. TEN HAG MUST NOT BE SACKED. https://t.co/O9lYHkVcZi""""",no-hate
"Losing today should be the final nail in the coffin for Erik ten hag @ManUtd #mufc @INEOSGrenadiers @INEOS Sack him NOW #TENHAGOUT @lauriewhitwell @FabrizioRomano @David_Ornstein""""",hate
"That s our new RWB Erik Ten Hag football """"",no-hate
"Erik Ten Hag always Complaining """"",no-hate
"Manchester United would have to pay up to Â£14million (â¬16.7m / $18.3m) to sack Erik ten Hag ... Better HE STAYS""""",hate
"Erik ten Hag slams VAR after Premier League release statement on West Ham penalty decision https://t.co/T1nmgSkVav https://t.co/NbcvBsFeY6""""",no-hate
"Erik ten Hag slams 'unfair and unjust' decision to award West Ham a penalty in Man United's defeat - as he tells officials to show 'big personality' when sent to the monitor by VAR https://t.co/k6MtR3Pu6H""""",no-hate
"@ManUtd Sack Erik ten Hag! He has overstayed his welcome """"",hate
"I can't believe there are still sane individuals defending Erik ten hag""""",no-hate
"@thetalkerholic @UTDKara If you can't score goals Nothing to look for All manager wants to win That's why Erik ten hag love mac- tominay""""",no-hate
"ERIK TEN HAG YOU WILL PERISH""""",no-hate
"The people that want Erik Ten Hag is sacked are the same set of people that put the Nigerian economy in a state of comatose. If Man united sack him how does he provide for his beautiful family? https://t.co/aEuv6Mhg0W""""",no-hate
"Manchester United manager Erik ten Hag has criticised the VAR process used to award West Ham's winning penalty claiming Matthijs de Ligt's foul wasn't a clear and obvious error.""""",no-hate
"Am I the only one who thinks that Erik Ten Hag isn't such a bad coach? United are up there for the most big chances created this season and we've been let down by poor finishing which is entirely on the players. He needs to go but the players have to take some criticism.""""",no-hate
"I think it's time to stop please. Manchester United needs an overhaul and Erik Ten Hag needs to leave please.""""",hate
"@NoodleHairCR7 Erik Ten hag is the sleeper cell in the club he's gonna destroy Manchester United""""",hate
"@TheEuropeanLad 1-0 West Ham United. THE DUTCH SUMMERVILLE HAS GIVEN THEM THE LEAD VS MANCHESTER UNITED !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ERIK TEN HAG IN TROUBLE ONCE AGAIN !!!!!!!!!!!!!!!!!!!!!!!!!! https://t.co/5tBnWFuPO0""""",hate
"Manchester United manager Erik ten Hag has criticised the VAR process used to award West Ham's winning penalty claiming Matthijs de Ligt's foul wasn't a clear and obvious error.""""",no-hate
"Erik ten Hag: It was so difficult to see. Before the season there was the instruction about VAR only interfering in clear and obvious mistakes. That is definitely not a clear and obvious mistake from the on-field referee. #WHUMUN #MUFC https://t.co/rwJ2DkXckY""""",no-hate
"Repost in solidarity for Erik Ten Hag.. Manchester United trust the process. https://t.co/nc7tGoV5ts""""",no-hate
"Kevin Palmer: Erik ten Hag finds excuses for West Ham defeat but this should be last game https://t.co/bh6x8Oty1r""""",no-hate
"Betting on Manchester United s Next Manager: Who Could Replace Erik ten Hag? https://t.co/VbTAZZgiK7 #MUFC #EPL""""",no-hate
"Matches played: 9 Point: 11 Man United's 9/11 When you are a Former Manchester United fan Forever Ronaldo fan and Erik Ten hag hater then you can sleep well nowadays I'm sleeping well .... https://t.co/IUCb7hy7oD""""",no-hate
"Losing today should be the final nail in the coffin for Erik ten hag @ManUtd #mufc @INEOSGrenadiers @INEOS Sack him NOW #TENHAGOUT @lauriewhitwell @FabrizioRomano @David_Ornstein""""",hate
"-Chelsea won vs Newcastle United -Arsenal draw with Liverpool at Emirates -Barcelona beating Real Madrid -Manchester United lost to West Ham -11 points in the first PL 9 games -Erik Ten Hag still the Man United manager Sometimes it is the hope that kills https://t.co/a3AmSbgRQd""""",no-hate
"@TheEuropeanLad 1-0 West Ham United. THE DUTCH SUMMERVILLE HAS GIVEN THEM THE LEAD VS MANCHESTER UNITED !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ERIK TEN HAG IN TROUBLE ONCE AGAIN !!!!!!!!!!!!!!!!!!!!!!!!!! https://t.co/5tBnWFuPO0""""",hate
"Erik Ten hag shouldn't even bother going to Carrington by morning""""",hate
"@NoodleHairCR7 Let it sink in that Erik ten hag is playing favoritism in football""""",no-hate
"I am Erik Ten Hag in but my lord is it hard to defend him each week""""",no-hate
"@1_3Aadz When Dalot went past the keeper what do you think Erik ten Hag should have told him to do instead?""""",no-hate
"@ScholesEvilTwin No Erik ten Hag. They are steadily rebuilding the squad.""""",no-hate
"Just sack Erik ten hag @ManUtd Things won't turn around 18 months it's been pure shit It's November in 2 weeks and we are 14th Sack him while there's time to save this season @INEOSGrenadiers @INEOS #mufc @SkySportsPL @FabrizioRomano @OmarBerrada""""",hate
